...1,spotify_id,youtube_id,project_name,artist,project_type,tracks,year,rating,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,valence,tempo,explicit
971,3n3M9iXZ4kwSBUtIKY2yLA,CYCHwDRCm2I,self-titled,comadre,album,15,1999,8,0.107356,0.5986,0.5101333333333333,0.037099731999999996,0.18748,-12.870133333333333,0.13691333333333333,0.7879333333333334,123.85040000000001,0
972,77eCV0LVGiQDy3o5TpqnHb,HJ4X8Zuovrs,nature noir,crystal stilts,album,11,2013,6,0.12108694545454546,0.4315454545454545,0.7293636363636363,0.7776363636363637,0.16962727272727274,-7.275818181818182,0.03974545454545454,0.5938181818181818,119.80845454545454,0
973,1qhgbP27HYf4iCiLbquXys,XV6nHQJMe7g,colored sands,gorguts,album,9,2013,8,0.08924068888888889,0.25477777777777777,0.7846111111111111,0.7575555555555555,0.20203333333333331,-11.320555555555556,0.0699,0.10296666666666666,121.17177777777778,0
974,3ZzOUgkfIN6qU3JZjzWw9G,mU5d-KfXDNg,gnk,yc the cynic,album,12,2013,8,0.41785,0.5818333333333333,0.6325,0.0014477925,0.33005833333333334,-11.557916666666667,0.25695,0.584,118.75658333333334,0.75
975,0gQYzYQvHEnnqYVgJhNcKw,5WPD-GvKG3w,general dome,buke and gase,album,13,2013,8,0.32548846153846156,0.6186923076923077,0.48615384615384616,0.1705907153846154,0.1622846153846154,-11.569307692307692,0.0349,0.615,119.69238461538461,0
976,0gQYzYQvHEnnqYVgJhNcKw,5WPD-GvKG3w,general dome,buke and gase,album,13,2013,8,0.32548846153846156,0.6186923076923077,0.48615384615384616,0.1705907153846154,0.1622846153846154,-11.569307692307692,0.0349,0.615,119.69238461538461,0
977,7tByChmBeO75lb2Gqehlkl,EMYmf-RZql0,forever,holograms,album,10,2013,6,0.0282397,0.1842,0.9252,0.4162601,0.22662,-4.7813,0.07416,0.3357,165.4523,0
978,1IzAZw2Lt7LItrVQede32c,rmE2I04VFX0,hubardo,kayo dot,album,11,2013,7,0.1407021,0.20555454545454546,0.7675454545454545,0.42710909090909094,0.19852727272727272,-6.665909090909091,0.07162727272727273,0.20344545454545454,111.30518181818182,0
980,7MIE4SvUeO6fWPrHJFnzaP,02FAk9TYCas,dynamics,holy ghost!,album,11,2013,7,0.09233081818181818,0.6625454545454545,0.7285454545454545,0.36250336363636365,0.11977272727272728,-6.6815454545454545,0.045918181818181816,0.5864545454545455,117.19509090909091,0
981,7tbCuIt9zm1fRQyH2berwK,-PdB0GnBrtU,afraid of heights,wavves,album,14,2013,6,0.021532687142857145,0.3944285714285714,0.8734999999999999,0.2074686,0.31992857142857145,-5.059928571428571,0.08122142857142857,0.29584285714285713,140.09071428571428,0.21428571428571427
982,5XJ2KkqDDAyHBgC8IB9erT,-E3BVFqsD2s,crusher,grave babies,album,16,2013,7,0.140252980625,0.33325,0.8422499999999999,0.5036075,0.3197,-3.931625,0.07998125,0.25925624999999997,116.5014375,0
983,0St7NU1GmG0K0Y1NceGYwu,fMWT7_SsowU,legends never die,r.a. the rugged man,album,18,2013,6,0.21248333333333333,0.6225,0.8363888888888888,6.584833333333333e-5,0.30017222222222223,-4.001833333333334,0.31533333333333335,0.7375,99.63177777777777,0.9444444444444444
984,1TY0NtKyJMihVfQnLS0Rqj,Ki_jLJWcCYI,indigoism,the underachievers,album,17,2013,7,0.20482117647058823,0.6004117647058823,0.7899411764705883,5.0363529411764704e-5,0.14768823529411765,-5.5286470588235295,0.2675705882352941,0.4722941176470588,111.30676470588236,1
985,1LQZp37z82iTVxillq6K59,s0DvP63D0B0,mosquito,yeah yeah yeahs,album,15,2013,5,0.2661039333333333,0.4534666666666667,0.7427333333333334,0.24061073333333333,0.33100666666666667,-6.784066666666667,0.06888,0.28022,127.59360000000001,0
986,6WkdJkAffibFMN5tiWE4Dt,drEvNUbqbPs,the blind hole,dead in the dirt,album,22,2013,6,0.004868542727272727,0.24377272727272728,0.9440454545454545,0.6972122727272727,0.48927272727272725,-5.258545454545454,0.17325454545454547,0.10179545454545455,117.23340909090909,0
987,4ctGQ5IIOwmA2FmzM0c22A,vwsM7UihYoY,teethed glory and injury,altar of plagues,album,9,2013,9,0.0067462,0.23522222222222222,0.7177777777777777,0.5538888888888889,0.3108888888888889,-7.854555555555556,0.08346666666666666,0.1261,125.84366666666668,0
989,4jaYvI0FE1fi0guvA5DwIR,Pkat6FdK-oU,scratch n' sniff (mini),stone titan,album,8,2013,8,0.0017857749999999999,0.180875,0.78745,0.588125,0.583375,-4.726875,0.1250875,0.2367,106.10612499999999,1
990,77Ie9frENeQwYUGHrrS0pk,DyJKBHILnx8,amok,atoms for peace,album,9,2013,7,0.2342,0.6476666666666667,0.7415555555555555,0.8295555555555555,0.1064888888888889,-8.341777777777779,0.055766666666666666,0.5131111111111111,127.21555555555555,0.1111111111111111
991,1PSV7Hvy7i5Rt1nqK3dVhW,7CDFaYbl7L0,self-titled,melt yourself down,album,8,2013,7,0.059597500000000005,0.609875,0.831875,0.4796625,0.38115,-5.662875,0.064175,0.52825,122.7,0
992,2rewljrBmhGnNVxEBoPLgs,kCqxe3bhBqQ,har nevo,the black heart rebellion,album,8,2012,7,0.010761325,0.331875,0.54175,0.5209,0.1364625,-9.96675,0.0486875,0.13997500000000002,119.63275,0
993,2e2V7HFyfnqIAU21HXo310,O6HlyfasxKE,with love,zomby,album,33,2013,5,0.07895865121212121,0.6333636363636364,0.6127575757575757,0.5887466039393939,0.17006666666666667,-8.992727272727272,0.05756060606060606,0.4607151515151515,130.29963636363635,0
994,7Hw5WowWzfIqaurdd4ct7q,K27cGZKlxJo,{awayland},villagers,album,11,2013,7,0.4770909090909091,0.4938181818181818,0.5211181818181818,0.3092099181818182,0.15287272727272727,-10.775454545454545,0.04705454545454545,0.3415909090909091,121.24790909090909,0
995,7ulpsKEswNymVbOvsyK0yV,yuMJBV-efV8,nostalchic,lapalux,album,12,2013,7,0.32324583333333334,0.3645833333333333,0.6193333333333333,0.09491116666666667,0.21836666666666665,-8.122416666666666,0.119525,0.2158,105.05125,0
996,40C7bBDW77dS5BBbNzcdmm,qsyAV70z5K4,"whenever, if ever",the world is a beautiful place and i am no longer afraid to die,album,10,2013,7,0.19774640000000002,0.3679,0.61388,0.37258861,0.29118,-9.9203,0.04506,0.25895,136.8945,0
997,5KkGAZrad4N4rc5FriwgzU,sJbkuz8zMyo,ceres & calypso in the deep time,candy claws,album,12,2013,7,0.10256100833333333,0.22583333333333333,0.48408333333333337,0.36631796666666666,0.16890833333333333,-6.0105,0.03643333333333333,0.30666666666666664,97.92641666666667,0
998,6rAJ4I8SpPMJj0guCZiAI8,paeXfCrBNqs,muchacho,phosphorescent,album,10,2013,6,0.682948,0.3315,0.48009999999999997,0.22715000000000002,0.08995,-8.7745,0.03266,0.29799000000000003,122.2364,0
999,0ongZyanhSd5wuBN294ue3,7mDFyxgWRcg,fever hunting,modern life is war,album,11,2013,7,0.0010120372727272728,0.37418181818181817,0.9515454545454545,0.08142937272727273,0.347,-4.700909090909091,0.08938181818181817,0.3281818181818182,130.53681818181818,0
1000,7sEdJ6BfGb7PsBv76OZfcc,93EA4JIEgWI,law & order,jonathan rado,album,12,2013,4,0.29749658333333334,0.39158333333333334,0.7575833333333333,0.23106267833333333,0.2690166666666667,-6.70625,0.069275,0.4603333333333333,112.4525,0
1001,1cyyJp2x73H6a5buSo0SvR,YeHgbYZm6H0,the inheritors,james holden,album,15,2013,7,0.42584133333333335,0.4228,0.5360666666666667,0.7477333333333334,0.16526666666666667,-12.3262,0.06752,0.19304,111.1564,0
1002,0NxEDUyECiqT6zkXL4qDnX,k9X1u7H_JcU,lousy with sylvianbriar,of montreal,album,11,2013,8,0.18690636363636365,0.4888181818181818,0.625,0.11978145454545455,0.18556363636363635,-6.318181818181818,0.03120909090909091,0.5257272727272727,125.66,0
1003,19pFdxG3feVWRFoXDJjPpM,wXYj6ExDLaY,no poison no paradise,black milk,album,14,2013,8,0.1951,0.5750714285714286,0.7824285714285715,0.06048410285714286,0.2879857142857143,-5.6945,0.29705,0.5771428571428572,98.37778571428572,1
1004,6d9yF4CEBCDBX5M3vu0aF9,WlKQsXvfcds,endless night,toad,album,2,2021,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
1005,0Z3FuDAT324XzdxlLgrSRJ,kfGzy69KKe4,the golden age,dizzy wright,mixtape,21,2013,5,0.05121719047619048,0.6811428571428572,0.7485714285714286,1.7671428571428573e-6,0.2057190476190476,-6.0536666666666665,0.22840476190476192,0.5269380952380952,118.94604761904762,1
1006,622gmiTAUET3WtAZq8aXtS,jZUq4bsM2VY,betteroffdead,flatbush zombies,mixtape,19,2018,8,0.12007,0.7053157894736842,0.5945789473684211,6.221578947368421e-6,0.2520842105263158,-9.453894736842106,0.28117894736842103,0.3901578947368421,115.01868421052632,1
1007,4wCpIX2LVk3lZkh4crNPtJ,9W7aWYbjd6c,dysnomia,dawn of midi,album,9,2015,5,0.5473333333333333,0.5948888888888889,0.5845555555555556,0.9503333333333333,0.10616666666666666,-11.962222222222222,0.09208888888888889,0.18065555555555557,137.7461111111111,0
1008,4KMG5uZEbmYihs4NXg9BhB,wG034hgGvis,moody coup,co la,album,10,2013,6,0.0464129,0.5692,0.6996,0.30001900000000004,0.22106,-10.711,0.23499,0.4716,141.4227,0
1009,5yuGLsbL0XTjON5tewyApa,rTiya-mIJUU,"sugarbread 7""",soap&skin,ep,3,2013,7,0.5203333333333333,0.36966666666666664,0.41300000000000003,0.27964,0.11166666666666666,-10.327666666666667,0.04133333333333333,0.17133333333333334,139.378,0
1010,5PAjZGAD8j0XZANLxJWulb,6KelOf9JfaY,meir,kvelertak,album,11,2013,8,5.574727272727273e-5,0.2797272727272727,0.9507272727272728,0.8395454545454546,0.3015090909090909,-4.750181818181818,0.09318181818181819,0.2101,130.87854545454545,0
1011,0jwJZDxGMm3SSm6LULhxgv,PxeVDCXOoos,chemistry of consciousness,toxic holocaust,album,11,2013,6,2.2636363636363637e-6,0.20644545454545454,0.976,0.31991363636363634,0.23678181818181818,-4.914909090909091,0.12303636363636364,0.3790909090909091,125.91763636363636,0
1012,6tugl3dmkdrZt6jBcToT1f,OLWOPLSto9s,dorner vs. tookie compilation,hellfyre club,album,10,1999,7,0.08151,0.3666,0.8351,0.108080509,0.10321,-3.2815,0.03928,0.4935,112.0069,0
1013,6tugl3dmkdrZt6jBcToT1f,OLWOPLSto9s,dorner vs. tookie compilation,hellfyre club,album,10,1999,7,0.08151,0.3666,0.8351,0.108080509,0.10321,-3.2815,0.03928,0.4935,112.0069,0
1014,7lrNrXPTlDNKvCsKmXIwEc,MapvwWsSYco,watcher,haunted horses,album,9,2013,7,0.004686607777777778,0.22277777777777777,0.8508888888888889,0.6194612222222222,0.3431111111111111,-4.023777777777778,0.06816666666666667,0.12453333333333333,121.5928888888889,0
1015,2GpgIyzxzxCNmkWL1EZW2C,EC9-QwUEaoc,slow focus,fuck buttons,album,7,2013,6,0.029632401428571428,0.4144285714285714,0.8562857142857143,0.8512857142857143,0.3515285714285714,-5.704571428571429,0.04915714285714286,0.23187142857142856,130.56242857142857,0
1016,2i6pPPwaPMKZ3ZlohpAYsi,Zel8mYBDrZg,decompositions: volume number one,circles takes the square,album,9,2012,6,0.02320971111111111,0.3655555555555555,0.7744444444444445,3.119511111111111e-4,0.31877777777777777,-6.098111111111111,0.08402222222222222,0.268,121.35322222222223,0
1017,0eWQ8duU1Ewc2CpMCZoOTS,XjSjgPvaqgw,big machines and peculiar beings,the debauchees,album,12,2013,7,0.26095583333333333,0.5435,0.6291666666666667,0.016050218333333335,0.11856666666666667,-6.6405,0.058875,0.6926166666666667,124.7815,0
1018,02ia0xYRyujnMk3AuCUqoR,VBtBgCyA8BE,body music,alunageorge,album,12,2014,7,0.15038083333333332,0.72475,0.6546666666666666,0.130045065,0.124325,-8.39175,0.07656666666666667,0.4445,116.78716666666666,0
1019,1GXMNFfoHF4sN7lG8gZq1j,U2oWxvgeboY,modern vampires of the city,vampire weekend,album,12,2013,7,0.3927216666666667,0.5470833333333334,0.6181666666666666,0.0021821866666666668,0.17095833333333332,-8.165083333333333,0.08696666666666666,0.49274999999999997,118.04691666666666,0
1020,3BSEZLnzVW6QEX12wcKdFi,D3ZoR4mwdnw,wakin on a pretty daze,kurt vile,album,11,2013,8,0.16502272727272727,0.4572727272727273,0.765,0.48547727272727276,0.19063636363636363,-7.242181818181819,0.0412,0.4823636363636364,109.89945454545455,0
1021,090DTBwCpzMdgDsmRkDPhi,OlB6Wvq3YtM,self-titled,sadsic,album,1,2022,2,0.233,0.746,0.305,0.843,0.0909,-13.079,0.0335,0.0774,110.023,0
1022,6TkzC5assO16hMS3ZTyoQd,tSkKa5OQWfM,blood tears,sisu,album,10,2013,6,0.0133291,0.4899,0.775,0.152113767,0.3061,-4.2004,0.0413,0.27574,130.5162,0
1023,2lrhmzDdex1RWWkJj4MlqH,ooUmHvnjmwg,ready to die,iggy and the stooges,album,11,2013,4,0.042706772727272725,0.3507272727272727,0.8904545454545455,0.18194110909090908,0.26725454545454547,-3.2117272727272725,0.06318181818181819,0.509,137.79154545454546,0
1024,3QQOkN9iqJJrwXohbNYRiP,XRYppTnvr7g,13.0.0.0.0,ttng (this town needs guns),album,12,2013,7,0.38789,0.5608333333333333,0.6115833333333334,0.2774073891666667,0.22815,-9.637916666666667,0.045491666666666666,0.5225833333333333,117.06275,0
1025,6WnfWrfsfu7T9TXbHIFHX9,WedevnI57u0,static,cults,album,11,2013,4,0.12642636363636364,0.352,0.8033636363636364,0.10039472727272727,0.34963636363636363,-5.377727272727273,0.05047272727272727,0.3377,115.12645454545455,0
1026,2CwD4W1R3jqDUSuk9XbsJ9,ev49SUoNyrQ,hanging gardens,classixx,album,14,2013,6,0.09179,0.706,0.731,0.4928760714285714,0.12896428571428573,-7.951785714285714,0.05530714285714286,0.5835,121.21785714285714,0
1027,4r6Uub2WKJqT1xEE2cTUWn,aDn2lSqXhe4,laid out,shlohmo,ep,5,2013,8,0.036036200000000004,0.5742,0.6342,0.61012,0.12908,-8.4702,0.03664,0.10794,121.7674,0
1028,635cLXDOf3Kh5WA9c63xm8,CDLs0XZiE8A,silver wilkinson,bibio,album,11,2013,7,0.6559090909090909,0.365,0.504,0.66857,0.21402727272727273,-10.250818181818182,0.09315454545454546,0.3003272727272727,134.73309090909092,0
1029,1d5SkzRqi6YjMljh4f3gWb,zxL1xbQa20k,an object,no age,album,11,2013,6,0.2903841818181818,0.32446363636363634,0.6712727272727272,0.5697818181818182,0.1922,-8.927909090909091,0.07334545454545455,0.2631272727272727,121.02436363636363,0
1030,2iMuDUx0AkuUemuFtmhUG1,dFDF8bMJ-NA,excavation,the haxan cloak,album,9,2013,8,0.3698888888888889,0.2848888888888889,0.2759333333333333,0.8173333333333334,0.17686666666666667,-18.05011111111111,0.076,0.041077777777777776,107.85933333333332,0
1031,4K71YbvB0dq9tfym242YDh,Ls07Jjbo_O0,fade,yo la tengo,album,10,2013,7,0.54254,0.5306,0.5864,0.784,0.14317,-9.3859,0.05193,0.48396,123.2672,0
1032,3TsA6xRDYRAm6ju9Y7fBYA,FgYUNnepnzE,vertikal,cult of luna,album,9,2013,5,0.26439633333333334,0.3055,0.5071288888888889,0.6587333333333333,0.16546666666666668,-12.654666666666666,0.04622222222222222,0.1516111111111111,119.557,0
1033,1DqsnayWVfrHyDzF9ZcAZ7,BVAuofrPpfU,"portals to a better, dead world",cara neir,album,7,2013,7,0.0035145714285714285,0.22662857142857143,0.9528571428571428,0.5872857142857143,0.22970000000000002,-7.697571428571428,0.126,0.08895714285714286,137.67914285714286,0
1034,6b1HPtDuYioXwmw5xLLFQ9,mHicFE6i0nE,woman,rhye,album,10,2013,6,0.7424000000000001,0.6196,0.4153,0.2217563,0.16107,-11.7205,0.04082,0.46379,104.9233,0
1035,7ACFIbsrhepZRIbKnRzxjy,YNR8gi8WxmY,tape two album / ep /,young fathers,mixtape,9,2013,8,0.11632333333333333,0.5718888888888889,0.7602222222222222,0.08439421,0.34011111111111114,-5.453111111111111,0.08914444444444444,0.37977777777777777,114.96755555555556,0.1111111111111111
1036,75TZpmhtJhYNuCWbERLTdP,dYLX9FtIzN8,the terror,the flaming lips,album,10,2013,6,0.44991,0.2933,0.7689,0.68882,0.21665,-6.6447,0.06128,0.12453,132.9714,0.2
1037,4KtYIeMeYO99ZoWysp7x82,7VLIVkZyCgY,ii,makthaverskan,album,9,2014,7,0.007516555555555555,0.2730111111111111,0.7631111111111111,0.32015672222222225,0.174,-5.648444444444444,0.042944444444444445,0.39255555555555555,148.933,0
1038,60IMJJHoVq49Iprv5j2k5K,aEPCT7qnE04,saturday,dope body,ep,2,2013,7,6.644999999999999e-4,0.262,0.8845000000000001,0.8634999999999999,0.27049999999999996,-6.937,0.1056,0.2555,72.7515,0
1039,1sH5bkdJE0sq03jnNOFrdf,Fcw5GlQwoXE,quantum leap,dumbo gets mad,album,13,2013,6,0.2980846153846154,0.572923076923077,0.7320769230769231,0.4695153846153846,0.20443846153846154,-7.891461538461538,0.052246153846153845,0.6367692307692308,105.68407692307692,0
1040,41uUEhLnPAriHE4jZalkEq,Q7UfcEtU8AM,i see seaweed,the drones,album,8,2013,8,0.10359499999999999,0.328625,0.556375,2.0855000000000003e-5,0.17865,-7.42325,0.0653,0.2497375,122.937,0.25
1041,2rOLe7xYEWYyZLTlgxBiNK,gx6YSnW3tUc,endless fantasy,anamanaguchi,album,22,2013,6,0.05287132909090909,0.39027272727272727,0.8073636363636364,0.5613629045454546,0.20998181818181819,-5.073818181818182,0.06079545454545454,0.3304909090909091,122.90959090909091,0
1042,3kTWkkQ0zCC2KtTLabg3lk,NczoVKmb1xs,the eulogy,cakes da killa,album,2,2022,8,0.24145,0.7535000000000001,0.8015,0.00377515,0.1055,-7.558,0.1835,0.7,119.4945,1
1043,56pBgMyutzhaAA3lNGQ2yW,G_sH1C5MjzQ,blood donation,mariam the believer,album,13,2013,8,0.4189230769230769,0.5253846153846153,0.3939,0.03948103384615385,0.13592307692307692,-9.17,0.04243076923076923,0.2598,105.38523076923077,0
1044,7c0UTeSqEUDFkvmmStYNxj,IhzS6Du5-nI,julia with blue jeans on,moonface,album,10,2013,7,0.9196,0.4028,0.3073,0.159148,0.11548,-11.3874,0.03723,0.16435,124.1279,0
1045,6BtVMqZ9Ra2aTGqbdZ61aW,XiSU9xDyJc0,honeys,pissed jeans,album,12,2013,7,0.09305721833333333,0.26444999999999996,0.7678333333333334,0.42121405,0.2582083333333333,-7.936583333333333,0.07114166666666667,0.194325,109.40766666666667,0
1046,5S4tasGYxpQuSEWLYvgyQp,C6ptrREuJGA,miracle mile,strfkr,album,15,2013,3,0.26196400000000003,0.6615333333333333,0.6375333333333333,0.6524,0.16216,-9.0466,0.03881333333333333,0.5373333333333333,102.75773333333333,0
1047,3jtvAZXAzNnEMrAsRAr1lJ,VysUDwL62z4,waiting for something to happen,veronica falls,album,13,2013,6,0.18360484615384615,0.36946153846153845,0.7866153846153846,0.47057846153846156,0.1766230769230769,-6.943692307692308,0.0361,0.6007692307692307,136.39546153846155,0
1048,5mBOGECzXM9rkVvECALl9B,MYJHHxjlwOQ,new history warfare vol. 3: to see more light,colin stetson,album,11,2013,7,0.75588,0.3145454545454546,0.4535272727272727,0.6792407272727272,0.1365,-12.702454545454545,0.10200000000000001,0.19117272727272727,125.07563636363636,0
1049,1bvCVYPVl445mO690M2dOr,hwEA9vhpQDA,"night time, my time",sky ferreira,album,12,2013,4,0.05646266916666667,0.4598333333333333,0.8409166666666666,0.0953126725,0.3507,-4.8613333333333335,0.04585,0.48975,123.14699999999999,0.08333333333333333
1050,43uErencdmuTRFZPG3zXL1,H2fc-AaU0Sw,piñata,freddie gibbs & madlib,album,17,2014,9,0.2891860823529412,0.5366470588235294,0.6931764705882353,0.0020577123529411765,0.38211764705882356,-9.243470588235294,0.3106,0.5142941176470588,110.1575294117647,1
1051,4dq7JNcHKrnozzFQg5bpmn,8NQyDKbGVOg,to be kind,swans,album,10,2014,1,0.22221,0.25698,0.5533,0.564433,0.18642999999999998,-10.5504,0.05433,0.15714,124.548,0.2
1052,0yU7VItpGPmPcvKmwLg0JT,ZyzFR9bCT_E,the endless river,pink floyd,album,21,2014,6,0.4862657142857143,0.3234238095238095,0.30794285714285713,0.7058548666666666,0.24352380952380953,-17.955714285714286,0.03676190476190476,0.1502952380952381,113.67176190476191,0
1053,7l0L2YHlQwAyI4QyZTIWGS,5pfUULxVoSU,the satanist,behemoth,album,9,2014,9,1.9963111111111112e-4,0.19934444444444444,0.9554444444444444,0.05023308888888889,0.23465555555555556,-4.702,0.10136666666666666,0.1296,128.35422222222223,0
1054,6oRuinkJdTge4hpTuClEF8,r7-5Ct4eQho,syro,aphex twin,album,12,2014,6,0.360845,0.678,0.6883333333333334,0.8622500000000001,0.095525,-10.415166666666666,0.07741666666666666,0.465775,132.8935,0
1055,6ptPMZzScoFqSVfzph6m9B,VBFkzgB-9zQ,broke with expensive taste,azealia banks,album,16,2014,5,0.03053425,0.6995625,0.7990625,0.046028823749999996,0.200825,-6.6283125,0.13955,0.469375,133.407625,1
1056,7rf1qZJ6hGSlPN7K9ShsVV,a1eL0IQk5VI,recess,skrillex,album,11,2014,5,0.07246545454545454,0.6166363636363636,0.8566363636363636,0.0013246090909090908,0.2816,-3.9934545454545454,0.19155454545454545,0.26722727272727276,131.57436363636364,0.45454545454545453
1057,36jlZKG1sNZQA2HbWdYveV,dbP8F2bnfIc,mandatory fun,"""weird al"" yankovic",album,12,2014,7,0.15237833333333334,0.5871666666666666,0.6560833333333334,5.5975e-6,0.20577499999999999,-9.953666666666667,0.10026666666666667,0.6909166666666666,134.41441666666665,0
1058,5Hfbag0SsHxafx1SySFSX6,GmzkeqZ3AW8,black messiah,d'angelo and the vanguard,album,12,2014,8,0.21965,0.7148333333333333,0.5428333333333334,0.13673458333333333,0.148175,-9.674,0.20411666666666667,0.5651666666666667,98.11991666666667,0
1059,6FdNvoO5sF4EKwCX9je1MH,PiL_FfqyVfk,1000 forms of fear,sia,album,20,2015,7,0.2360285,0.51385,0.6272,0.0055179849999999996,0.14812,-5.8158,0.08133,0.36854,132.40955,0
1060,0UMMIkurRUmkruZ3KGBLtG,gZDyjNRDu_c,2014 forest hills drive,j. cole,album,13,2014,6,0.4023307692307692,0.6392307692307693,0.5753076923076923,0.005663534615384615,0.18431538461538463,-8.981384615384616,0.26742307692307693,0.3806538461538462,112.209,1
1061,3w40jzZ8eekpde29dBovwK,yfLG6UBCSEU,the church,mr. oizo,album,10,2014,7,0.0170499,0.707,0.9408,0.470740365,0.2284,-4.2603,0.16762,0.3588,120.4247,0
1062,2y2QZ4uDpzoZHgH2il5Ktu,ZTIJvNmsQgo,benji,sun kil moon,album,11,2014,9,0.8742727272727273,0.6095454545454545,0.31836363636363635,0.0033424536363636363,0.14054545454545453,-10.211727272727273,0.042,0.4879090909090909,108.52418181818182,0
1063,1rFCX8VEjIWN35Oe1evxBE,qckTUjyzNPg,from all purity,indian,album,6,2013,8,6.0348e-4,0.22766666666666666,0.6556666666666666,0.5002,0.11043333333333333,-6.831666666666667,0.06511666666666667,0.11708333333333334,108.64016666666667,0
1064,37ohOvaKOQIEkFjTWfg9Q4,B42U6Puyx7U,"home, like noplace is there",the hotelier,album,9,2014,6,0.08924633333333333,0.43022222222222223,0.7804444444444444,0.03839239888888889,0.22667777777777778,-6.888111111111111,0.07623333333333333,0.4072222222222222,131.6112222222222,0
1065,1ORxRsK3MrSLvh7VQTF01F,SXDRPJLqh8Y,ultraviolence,lana del rey,album,14,2014,2,0.466,0.3625714285714286,0.5341428571428571,0.041708652857142856,0.16385,-7.544357142857143,0.03950714285714286,0.22782857142857144,122.51185714285714,0.2857142857142857
1066,3HVk2UGwXUfE51s1MmPzrL,K-o3nS4o1Eg,indigo child,raury,album,6,2015,4,0.12168000000000001,0.6058333333333333,0.555,0.078861105,0.19733333333333333,-9.649666666666667,0.07703333333333333,0.39366666666666666,117.27066666666667,0.5
1067,0GjrPTT00KWsalUi8jnpR9,zWJVs2acHZg,awake,tycho,album,8,2014,6,0.2333625,0.543375,0.73675,0.88275,0.2338,-7.592625,0.0377,0.40607499999999996,144.022625,0
1068,5T1xg0VySf2wbzswK84Lbl,ku9BgerCj_k,welcome to fazoland,lil herb,mixtape,16,2016,7,0.1529815625,0.6064375,0.72,6.0649999999999995e-6,0.3103875,-7.64925,0.23168125,0.4444375,118.2098125,1
1069,0lrmy4pJINsFzycJvttX2W,CRPhFCPbrpQ,g i r l,pharrell,album,11,2014,3,0.17445454545454547,0.77809090909090906,0.6894545454545454,0.01392609909090909,0.11931818181818182,-6.965090909090909,0.12566363636363637,0.678,124.38109090909091,0
1070,42qjH8L7pQW89nZjRGrUM5,JIpJwefNiNo,soused,scott walker + sunn o))),album,5,2014,6,0.16560000000000002,0.0844,0.07880000000000001,-0.1838618,-0.12146,-8.318,-0.15914,-0.1695,84.1974,0
1071,1VWQxLabA378NtSe57gaW4,A46QN81TRQc,in conflict,owen pallett,album,13,2014,7,0.6344692307692308,0.45353846153846156,0.5073076923076923,0.23136736923076923,0.2606076923076923,-10.314461538461538,0.041376923076923075,0.38061538461538463,137.15346153846156,0
1072,1uxE3o03No4rPsWVyS0ZMS,Up6qz8TLGYE,plowing into the field of love,iceage,album,12,2014,9,0.023630583333333333,0.21983333333333333,0.7851666666666667,0.020669179166666666,0.179,-5.713916666666667,0.053225,0.34225,118.69408333333334,0
1073,2JBrH4OqnSCUKXqFEEakkK,26axVHigRdY,reality testing,lone,album,12,2014,3,0.21831183333333332,0.511325,0.4156666666666667,0.733375,0.212275,-16.91,0.10359166666666667,0.25658333333333333,127.97741666666667,0
1074,1rqJZhedmCFNbaoTRQz9Zj,WX1qWv05ILU,white women,chromeo,album,12,2014,5,0.2163525,0.7436666666666667,0.7245833333333334,0.0597265,0.13049166666666667,-6.291333333333333,0.06276666666666667,0.6955833333333333,123.21858333333333,0
1075,0AaFNWHjbWlY4haVYnn6rj,uNgQD02sJYc,vi: flora,botanist,album,11,2014,8,0.12878375454545454,0.27936363636363637,0.6020255454545455,0.6742727272727272,0.2034,-10.876090909090909,0.047136363636363636,0.09661818181818181,130.7151818181818,0
1076,6tvhmvSirmJUmkcdMx9BTh,MBkph9YoG8w,present tense,wild beasts,album,20,2014,7,0.4100565,0.59845,0.4485,0.3331465,0.11015,-12.52155,0.043925,0.3248,124.37485,0
1077,1VtXF7X88haeELGGHPnn1m,i6Al4qaREwY,angels & devils,the bug,album,12,2014,6,0.10468948333333333,0.5137833333333334,0.7024166666666667,0.29240106666666665,0.32976666666666665,-8.1435,0.143,0.29873333333333335,146.58908333333335,0.3333333333333333
1078,5rbqupVSYwvEmXBUnFtUf7,d1kwJtkFtwA,honest,future,album,18,2014,2,0.22403666666666666,0.7131666666666667,0.6223888888888889,1.3027777777777776e-5,0.2595777777777778,-6.1354444444444445,0.19647222222222221,0.38025000000000003,125.155,1
1079,2FtneRtIF1I5HPBsIxSqf0,qP2hHvB4d_Y,self-titled,st. vincent,album,16,2015,7,0.09862875,0.5961875,0.6838125,0.18420641875,0.19094375,-8.0045,0.0808875,0.61793125,106.0620625,0.0625
1080,5BLMX09kVilcrVjl6yBCEN,9fIpMIsf_o0,esoteric warfare,mayhem,album,10,2014,7,0.036562,0.2687,0.888,0.45365,0.4253,-7.3091,0.0817,0.08663,134.1166,0
1081,5f9H4fFLC7oQRRFj6i50ow,FUvNMHqhBC4,perfect hair,busdriver,album,10,2014,8,0.07224,0.5155000000000001,0.8492,8.7927e-5,0.20535,-5.1182,0.3626,0.4966,107.0085,0.1
